2024	04	07	17	3.82	5.681	12.9	1013.2	100	12.5
2024	04	07	18	3.17	5.064	13.6	1012.3	100	12.5
2024	04	07	19	2.763	4.627	13.4	1011.3	100	12.5
2024	04	07	20	2.408	4.295	13.5	1010.7	100	12.4
2024	04	07	21	2.159	4.033	13.9	1010.2	100	12.5
2024	04	07	22	2.126	4.006	13.9	1009.7	100	12.6
2024	04	07	23	2.208	4.072	13.7	1009.4	100	12.6
2024	04	08	00	2.824	4.684	13.9	1009.5	100	12.5
2024	04	08	01	3.341	5.184	14.4	1009.4	100	12.6
2024	04	08	02	3.801	5.608	14.1	1009.5	100	12.7
2024	04	08	03	4.145	5.967	13.9	1009.4	100	12.7
2024	04	08	04	4.304	6.195	13.9	1009.4	100	12.7
2024	04	08	05	4.232	6.044	14.1	1008.8	100	12.7
2024	04	08	06	3.595	5.472	14.2	1008.4	100	12.8
2024	04	08	07	3.033	4.916	12.4	1008.5	100	13
2024	04	08	08	2.564	4.46	11.3	1009.2	100	13
2024	04	08	09	2.155	4.031	11.1	1009.8	92	12.9
2024	04	08	10	2.017	3.913	10.9	1011.2	94	12.9
2024	04	08	11	1.929	3.832	10.6	1012.3	94	13
2024	04	08	12	2.396	4.262	10.7	1013.6	95	12.9
2024	04	08	13	2.992	4.868	11.8	1014.9	76	12.8
2024	04	08	14	3.45	5.307	11.9	1016	78	12.8
2024	04	08	15	3.825	5.677	12.6	1016.6	69	12.8
2024	04	08	16	4.039	5.879	12.1	1017.2	72	12.7
2024	04	08	17	4.091	5.95	12.2	1018	70	12.8
2024	04	08	18	3.665	5.525	12.9	1018.5	64	12.9
2024	04	08	19	2.99	4.867	12.7	1019.2	58	13.1
2024	04	08	20	2.553	4.451	12.6	1020.1	55	12.8
2024	04	08	21	2.087	3.982	12.7	1021	53	12.7
2024	04	08	22	1.907	3.817	11.7	1021.8	53	12.8
2024	04	08	23	1.796	3.7	10.1	1022.8	66	12.8
2024	04	09	00	2.053	3.922	9.4	1024	65	12.5
2024	04	09	01	2.678	4.551	8.8	1024.6	67	12.4
2024	04	09	02	3.198	5.058	8.7	1024.9	65	12.4
2024	04	09	03	3.632	5.476	8.1	1025.9	64	12.3
2024	04	09	04	3.899	5.733	8	1026.3	63	12.1
2024	04	09	05	4.015	5.867	7.7	1026.6	65	12.2
2024	04	09	06	3.887	5.753	7.5	1027	65	12.3
2024	04	09	07	3.038	4.929	7.3	1026.8	66	12.3
2024	04	09	08	2.599	4.478	6.9	1026.6	69	12.1
2024	04	09	09	2.139	4.054	7.1	1026.9	67	11.9
2024	04	09	10	1.841	3.746	6.9	1027.3	65	12
2024	04	09	11	1.733	3.638	7	1027.6	62	12
2024	04	09	12	1.833	3.725	7.4	1027.4	65	11.9
2024	04	09	13	2.417	4.298	8.1	1027.4	65	12
2024	04	09	14	3.017	4.87	8.8	1027.9	62	12
2024	04	09	15	3.478	5.326	9.7	1027.7	60	12.2
2024	04	09	16	3.856	5.7	10.5	1027.4	56	12.1
2024	04	09	17	4.014	5.854	11.1	1026.8	56	12.2
2024	04	09	18	3.975	5.831	11.7	1026.4	57	12.3
2024	04	09	19	3.325	5.209	12	1025.8	56	12.3
2024	04	09	20	2.73	4.622	12.7	1025.4	53	12.4
2024	04	09	21	2.34	4.229	12.7	1025.1	53	12.5
2024	04	09	22	1.875	3.766	12	1025.1	57	12.4
2024	04	09	23	1.779	3.678	10.9	1025.1	62	12.4
2024	04	10	00	1.69	3.585	10.2	1025.3	64	12.2
2024	04	10	01	2.075	3.96	9.6	1025	66	12.2
2024	04	10	02	2.697	4.578	9.4	1025.2	65	12.2
2024	04	10	03	3.134	4.989	8.7	1024.8	71	12.1
2024	04	10	04	3.553	5.403	8.6	1024.1	75	12
2024	04	10	05	3.788	5.641	8.5	1024.1	74	11.9
2024	04	10	06	3.863	5.711	8.8	1022.8	75	12
2024	04	10	07	3.494	5.357	8.5	1022	77	11.8
2024	04	10	08	2.828	4.711	8.4	1021.6	77	11.8
2024	04	10	09	2.478	4.357	8.2	1021.8	80	11.7
2024	04	10	10	2.106	4.008	7.9	1021.7	82	11.6
2024	04	10	11	1.926	3.816	7.8	1021.5	85	11.6
2024	04	10	12	1.888	3.785	7.9	1021.2	82	11.6
2024	04	10	13	2.154	4.029	9.1	1021.8	75	11.6
2024	04	10	14	2.8	4.656	10.9	1021.8	67	11.6
2024	04	10	15	3.31	5.165	12.5	1021.1	61	11.8
2024	04	10	16	3.771	5.617	13.8	1020.3	58	11.9
2024	04	10	17	4.026	5.878	15.2	1019.4	50	12.1
2024	04	10	18	4.172	6.024	16.5	1018.6	44	12.2
2024	04	10	19	3.948	5.823	16.8	1017.7	41	12.3
2024	04	10	20	3.266	5.146	17.3	1017.3	40	12.2
2024	04	10	21	2.785	4.662	16.7	1016.9	41	12.3
2024	04	10	22	2.346	4.24	15.6	1016.9	46	12.2
2024	04	10	23	2.029	3.917	14	1016.9	50	12.1
2024	04	11	00	1.881	3.777	14.2	1017	46	12
2024	04	11	01	1.882	3.779	13.6	1017	48	11.9
2024	04	11	02	2.337	4.206	13.2	1017.1	50	11.9
2024	04	11	03	2.795	4.659	12.8	1017	51	11.8
2024	04	11	04	3.223	5.08	12.8	1016.9	51	11.8
2024	04	11	05	3.553	5.415	12.8	1016.8	53	11.8
2024	04	11	06	3.73	5.584	12.6	1016.7	53	11.6
2024	04	11	07	3.743	5.607	12.4	1016.6	54	11.5
2024	04	11	08	3.296	5.169	12.2	1016.3	54	11.6
2024	04	11	09	2.781	4.664	12.2	1016.3	53	11.5
2024	04	11	10	2.483	4.377	12.4	1016.6	51	11.6
2024	04	11	11	2.179	4.08	12.3	1016.7	51	11.6
2024	04	11	12	2.12	4.022	12.7	1016.8	51	11.6
2024	04	11	13	2.137	4.03	13.1	1017.3	52	11.7
2024	04	11	14	2.521	4.387	14	1017.6	51	11.7
2024	04	11	15	3.096	4.951	15.7	1017.8	47	11.8
2024	04	11	16	3.534	5.399	16.6	1017.9	43	11.8
2024	04	11	17	3.914	5.755	15.8	1017.9	50	12
2024	04	11	18	4.077	5.925	16.7	1017.6	41	12
2024	04	11	19	4.135	5.982	17.5	1017.5	38	12.1
2024	04	11	20	3.764	5.637	17.9	1017.5	35	12.2
2024	04	11	21	3.148	5.031	17.7	1017.7	35	12.3
2024	04	11	22	2.78	4.668	14.4	1017.8	68	12.1
2024	04	11	23	2.363	4.257	14.7	1017.9	53	12.2
2024	04	12	00	2.123	4.015	14	1018.4	50	12.1
2024	04	12	01	1.978	3.874	13.5	1018.3	52	12
